invoice_id,vendor_id,vendor_name,invoice_date,due_date,amount,paid_amount,payment_date,agreed_payment_days,is_msme_vendor,msme_category,status,description
INV-0560,V032,Adani Enterprises Ltd,2026-01-23,2026-04-23,291264.08,291264.08,2026-04-21,90,false,,paid,Invoice from Adani Enterprises Ltd
INV-0360,V018,Thakur Industrial Fasteners,2026-02-28,2026-05-29,324109.90,0.00,,90,true,small,pending,Invoice from Thakur Industrial Fasteners
INV-0796,V048,Schaeffler India,2026-02-17,2026-03-19,253510.27,0.00,,30,false,,overdue,Invoice from Schaeffler India
INV-0505,V027,Larsen & Toubro Ltd,2025-10-14,2025-12-13,460657.87,0.00,,60,false,,overdue,Invoice from Larsen & Toubro Ltd
INV-0424,V022,Choudhary Paint & Coatings,2026-01-10,2026-02-09,401568.30,0.00,,30,true,small,overdue,Invoice from Choudhary Paint & Coatings
INV-0171,V010,Kumar Metal Works,2025-12-22,2026-02-05,143430.95,0.00,,,true,micro,overdue,Invoice from Kumar Metal Works
INV-0430,V022,Choudhary Paint & Coatings,2025-10-13,2025-11-12,499084.55,499084.55,2025-11-12,30,true,small,paid,Invoice from Choudhary Paint & Coatings
INV-0449,V024,Tata Steel Limited,2025-10-24,2025-12-23,187611.03,0.00,,60,false,,overdue,Invoice from Tata Steel Limited
INV-0396,V019,Saxena Tooling Solutions,2025-12-28,2026-02-11,465758.82,324023.90,2026-02-15,,true,micro,partially_paid,Invoice from Saxena Tooling Solutions
INV-0050,V003,Patel Fabrication Works,2026-01-24,2026-03-10,271920.80,0.00,,,true,micro,overdue,Invoice from Patel Fabrication Works
INV-0788,V048,Schaeffler India,2026-02-05,2026-03-07,187005.45,187005.45,2026-03-07,30,false,,paid,Invoice from Schaeffler India
INV-0738,V044,Ashok Leyland Ltd,2025-12-23,2026-01-22,275918.72,275918.72,2026-01-19,30,false,,paid,Invoice from Ashok Leyland Ltd
INV-0111,V006,Singh Auto Parts,2026-02-03,2026-03-05,309679.88,309679.88,2026-04-28,,true,micro,paid,Invoice from Singh Auto Parts
INV-0263,V014,Rao Hydraulics & Pneumatics,2025-10-12,2025-11-26,129060.27,0.00,,,true,micro,overdue,Invoice from Rao Hydraulics & Pneumatics
INV-0359,V018,Thakur Industrial Fasteners,2025-11-21,2026-02-19,228697.36,228697.36,2026-02-17,90,true,small,paid,Invoice from Thakur Industrial Fasteners
INV-0070,V004,Reddy Industrial Supplies,2026-01-18,2026-03-19,204868.90,0.00,,60,true,small,overdue,Invoice from Reddy Industrial Supplies
INV-0710,V043,Escorts Limited,2026-02-05,2026-03-22,45921.96,45921.96,2026-03-21,45,false,,paid,Invoice from Escorts Limited
INV-0256,V013,Nair Chemical Industries,2025-10-20,2025-11-19,153081.35,0.00,,30,true,small,overdue,Invoice from Nair Chemical Industries
INV-0215,V011,Deshmukh Rubber Products,2025-12-27,2026-02-10,62381.19,0.00,,45,true,small,overdue,Invoice from Deshmukh Rubber Products
INV-0272,V014,Rao Hydraulics & Pneumatics,2025-10-28,2025-11-27,186058.65,186058.65,2025-11-23,,true,micro,paid,Invoice from Rao Hydraulics & Pneumatics
INV-0012,V001,Sharma Precision Tools Pvt Ltd,2026-02-27,2026-03-29,278260.11,0.00,,30,true,micro,pending,Invoice from Sharma Precision Tools Pvt Ltd
INV-0458,V025,Reliance Industries Ltd,2025-12-27,2026-03-27,467695.23,467695.23,2026-03-23,90,false,,paid,Invoice from Reliance Industries Ltd
INV-0344,V017,Pillai Electronics Assembly,2025-12-17,2026-01-16,48624.29,0.00,,30,true,micro,overdue,Invoice from Pillai Electronics Assembly
INV-0789,V048,Schaeffler India,2025-10-24,2025-11-23,338689.61,338689.61,2025-11-18,30,false,,paid,Invoice from Schaeffler India
INV-0777,V047,Timken India Ltd,2025-10-06,2025-11-20,37726.97,25087.65,2025-12-17,45,false,,partially_paid,Invoice from Timken India Ltd
INV-0687,V041,Thermax Limited,2026-02-18,2026-03-20,16179.63,16179.63,2026-03-20,30,false,,paid,Invoice from Thermax Limited
INV-0726,V043,Escorts Limited,2025-12-04,2026-01-18,459790.51,0.00,,45,false,,overdue,Invoice from Escorts Limited
INV-0091,V006,Singh Auto Parts,2026-03-09,2026-03-24,157587.88,0.00,,,true,micro,overdue,Invoice from Singh Auto Parts
INV-0652,V038,Blue Star Limited,2025-10-24,2025-12-08,262946.74,101168.99,2025-12-16,45,false,,partially_paid,Invoice from Blue Star Limited
INV-0172,V010,Kumar Metal Works,2026-01-08,2026-02-22,280116.56,0.00,,,true,micro,overdue,Invoice from Kumar Metal Works
INV-0328,V017,Pillai Electronics Assembly,2025-12-30,2026-01-29,362190.00,0.00,,30,true,micro,overdue,Invoice from Pillai Electronics Assembly
INV-0356,V018,Thakur Industrial Fasteners,2025-12-27,2026-03-27,432802.20,162508.01,2026-03-29,90,true,small,partially_paid,Invoice from Thakur Industrial Fasteners
INV-0244,V013,Nair Chemical Industries,2025-12-12,2026-01-11,477299.10,354976.57,2026-01-26,30,true,small,partially_paid,Invoice from Nair Chemical Industries
INV-0080,V005,Mehta Polymers & Plastics,2025-10-14,2025-11-13,492007.39,0.00,,30,true,medium,overdue,Invoice from Mehta Polymers & Plastics
INV-0764,V046,SKF India Limited,2025-10-15,2025-12-14,257213.67,0.00,,60,false,,overdue,Invoice from SKF India Limited
INV-0845,V051,ITC Limited,2026-03-05,2026-04-04,405283.67,405283.67,2026-04-27,30,false,,paid,Invoice from ITC Limited
INV-0145,V008,Agarwal Electrical Systems,2025-12-12,2026-01-11,167039.57,167039.57,2026-02-02,30,true,micro,paid,Invoice from Agarwal Electrical Systems
INV-0509,V027,Larsen & Toubro Ltd,2025-12-22,2026-02-20,275405.24,202099.86,2026-03-13,60,false,,partially_paid,Invoice from Larsen & Toubro Ltd
INV-0107,V006,Singh Auto Parts,2026-01-28,2026-02-12,185289.63,0.00,,,true,micro,overdue,Invoice from Singh Auto Parts
INV-0580,V033,Wipro Technologies Ltd,2025-12-27,2026-01-26,122267.50,0.00,,30,false,,overdue,Invoice from Wipro Technologies Ltd
INV-0810,V049,NSK Bearings India,2025-11-06,2026-01-05,209463.12,0.00,,60,false,,overdue,Invoice from NSK Bearings India
INV-0227,V012,Banerjee Textiles,2025-10-17,2025-11-16,256579.24,0.00,,30,true,medium,overdue,Invoice from Banerjee Textiles
INV-0627,V036,Bosch India Limited,2025-12-25,2026-02-23,285099.03,0.00,,60,false,,overdue,Invoice from Bosch India Limited
INV-0326,V016,Mishra Casting Works,2025-10-08,2025-11-22,486046.11,486046.11,2025-11-18,45,true,small,paid,Invoice from Mishra Casting Works
INV-0851,V052,Bajaj Electricals,2026-02-03,2026-03-20,92169.68,64804.97,2026-04-11,45,false,,partially_paid,Invoice from Bajaj Electricals
INV-0187,V010,Kumar Metal Works,2025-11-17,2025-12-02,61473.13,61473.13,2025-12-07,,true,micro,paid,Invoice from Kumar Metal Works
INV-0034,V002,Gupta Electronics Components,2026-01-11,2026-02-25,486084.61,0.00,,45,true,small,overdue,Invoice from Gupta Electronics Components
INV-0582,V034,Siemens India Ltd,2025-10-19,2025-12-18,440458.38,0.00,,60,false,,overdue,Invoice from Siemens India Ltd
INV-0401,V020,Bhatt CNC Components,2026-01-18,2026-03-04,154069.84,154069.84,2026-03-01,45,true,small,paid,Invoice from Bhatt CNC Components
INV-0587,V034,Siemens India Ltd,2026-01-21,2026-03-22,153864.53,0.00,,60,false,,overdue,Invoice from Siemens India Ltd
INV-0719,V043,Escorts Limited,2026-01-25,2026-03-11,406297.84,193119.63,2026-04-02,45,false,,partially_paid,Invoice from Escorts Limited
INV-0002,V001,Sharma Precision Tools Pvt Ltd,2026-02-12,2026-03-14,369553.25,275719.90,2026-03-16,30,true,micro,partially_paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0747,V045,Cummins India Ltd,2026-01-19,2026-03-05,217469.32,217469.32,2026-03-05,45,false,,paid,Invoice from Cummins India Ltd
INV-0838,V051,ITC Limited,2026-01-07,2026-02-06,194592.56,194592.56,2026-03-20,30,false,,paid,Invoice from ITC Limited
INV-0131,V007,Joshi Engineering Solutions,2026-01-05,2026-02-19,121074.32,121074.32,2026-02-15,45,true,small,paid,Invoice from Joshi Engineering Solutions
INV-0302,V015,Verma Welding Electrodes,2026-03-04,2026-04-03,499300.44,0.00,,30,true,micro,pending,Invoice from Verma Welding Electrodes
INV-0706,V042,Kirloskar Brothers,2025-11-24,2026-01-23,311607.94,0.00,,60,false,,overdue,Invoice from Kirloskar Brothers
INV-0752,V045,Cummins India Ltd,2025-12-11,2026-01-25,49218.89,0.00,,45,false,,overdue,Invoice from Cummins India Ltd
INV-0315,V016,Mishra Casting Works,2025-10-27,2025-12-11,168174.76,168174.76,2025-12-09,45,true,small,paid,Invoice from Mishra Casting Works
INV-0388,V019,Saxena Tooling Solutions,2025-11-11,2025-11-26,266092.60,0.00,,,true,micro,overdue,Invoice from Saxena Tooling Solutions
INV-0180,V010,Kumar Metal Works,2026-01-31,2026-03-17,99812.78,99812.78,2026-05-03,,true,micro,paid,Invoice from Kumar Metal Works
INV-0604,V035,ABB India Limited,2025-10-22,2025-12-06,361405.91,361405.91,2025-12-05,45,false,,paid,Invoice from ABB India Limited
INV-0682,V041,Thermax Limited,2025-11-16,2025-12-16,56751.93,56751.93,2025-12-22,30,false,,paid,Invoice from Thermax Limited
INV-0229,V012,Banerjee Textiles,2025-12-03,2026-01-02,173238.25,0.00,,30,true,medium,overdue,Invoice from Banerjee Textiles
INV-0366,V018,Thakur Industrial Fasteners,2025-12-22,2026-03-22,491280.86,491280.86,2026-03-17,90,true,small,paid,Invoice from Thakur Industrial Fasteners
INV-0844,V051,ITC Limited,2026-03-12,2026-04-11,448403.57,0.00,,30,false,,pending,Invoice from ITC Limited
INV-0711,V043,Escorts Limited,2026-01-04,2026-02-18,21184.07,21184.07,2026-02-16,45,false,,paid,Invoice from Escorts Limited
INV-0576,V033,Wipro Technologies Ltd,2026-03-08,2026-04-07,204121.35,204121.35,2026-04-06,30,false,,paid,Invoice from Wipro Technologies Ltd
INV-0725,V043,Escorts Limited,2025-11-08,2025-12-23,492816.71,171309.29,2026-01-22,45,false,,partially_paid,Invoice from Escorts Limited
INV-0179,V010,Kumar Metal Works,2025-12-29,2026-02-12,64179.60,0.00,,,true,micro,overdue,Invoice from Kumar Metal Works
INV-0325,V016,Mishra Casting Works,2025-10-26,2025-12-10,330385.59,330385.59,2025-12-05,45,true,small,paid,Invoice from Mishra Casting Works
INV-0665,V039,Voltas Limited,2025-12-16,2026-02-14,61374.47,36586.15,2026-03-03,60,false,,partially_paid,Invoice from Voltas Limited
INV-0499,V027,Larsen & Toubro Ltd,2025-10-22,2025-12-21,290929.03,0.00,,60,false,,overdue,Invoice from Larsen & Toubro Ltd
INV-0655,V039,Voltas Limited,2025-12-17,2026-02-15,129591.37,129591.37,2026-02-10,60,false,,paid,Invoice from Voltas Limited
INV-0811,V049,NSK Bearings India,2025-11-22,2026-01-21,487404.62,487404.62,2026-01-21,60,false,,paid,Invoice from NSK Bearings India
INV-0448,V024,Tata Steel Limited,2026-01-18,2026-03-19,396234.67,396234.67,2026-03-15,60,false,,paid,Invoice from Tata Steel Limited
INV-0750,V045,Cummins India Ltd,2025-12-22,2026-02-05,409468.97,0.00,,45,false,,overdue,Invoice from Cummins India Ltd
INV-0162,V009,Iyer Packaging Industries,2026-03-16,2026-04-15,425539.94,0.00,,30,true,small,pending,Invoice from Iyer Packaging Industries
INV-0140,V008,Agarwal Electrical Systems,2025-11-28,2025-12-28,245392.79,245392.79,2026-02-09,30,true,micro,paid,Invoice from Agarwal Electrical Systems
INV-0331,V017,Pillai Electronics Assembly,2025-11-26,2025-12-26,332659.65,332659.65,2026-01-24,30,true,micro,paid,Invoice from Pillai Electronics Assembly
INV-0310,V016,Mishra Casting Works,2025-12-04,2026-01-18,172771.15,172771.15,2026-02-14,45,true,small,paid,Invoice from Mishra Casting Works
INV-0345,V017,Pillai Electronics Assembly,2026-01-16,2026-02-15,220659.88,220659.88,2026-02-21,30,true,micro,paid,Invoice from Pillai Electronics Assembly
INV-0104,V006,Singh Auto Parts,2025-11-28,2026-01-12,305073.38,305073.38,2026-01-08,,true,micro,paid,Invoice from Singh Auto Parts
INV-0832,V051,ITC Limited,2026-02-16,2026-03-18,26134.68,26134.68,2026-03-29,30,false,,paid,Invoice from ITC Limited
INV-0406,V020,Bhatt CNC Components,2026-01-31,2026-03-17,333863.79,333863.79,2026-03-15,45,true,small,paid,Invoice from Bhatt CNC Components
INV-0679,V041,Thermax Limited,2025-11-09,2025-12-09,374692.25,241238.94,2025-12-16,30,false,,partially_paid,Invoice from Thermax Limited
INV-0831,V050,NTN Bearing India,2026-02-24,2026-04-10,453013.60,0.00,,45,false,,pending,Invoice from NTN Bearing India
INV-0383,V019,Saxena Tooling Solutions,2026-03-08,2026-04-22,208375.01,0.00,,,true,micro,pending,Invoice from Saxena Tooling Solutions
INV-0075,V004,Reddy Industrial Supplies,2026-01-02,2026-03-03,231326.16,0.00,,60,true,small,overdue,Invoice from Reddy Industrial Supplies
INV-0374,V019,Saxena Tooling Solutions,2025-12-30,2026-02-13,484009.77,176409.86,2026-03-07,,true,micro,partially_paid,Invoice from Saxena Tooling Solutions
INV-0539,V030,JSW Steel Limited,2025-11-08,2026-01-07,167323.70,167323.70,2026-01-14,60,false,,paid,Invoice from JSW Steel Limited
INV-0114,V006,Singh Auto Parts,2026-01-24,2026-03-10,258031.13,258031.13,2026-03-10,,true,micro,paid,Invoice from Singh Auto Parts
INV-0793,V048,Schaeffler India,2026-03-10,2026-04-09,278668.07,0.00,,30,false,,pending,Invoice from Schaeffler India
INV-0146,V008,Agarwal Electrical Systems,2025-12-12,2026-01-11,142737.02,0.00,,30,true,micro,overdue,Invoice from Agarwal Electrical Systems
INV-0722,V043,Escorts Limited,2025-10-25,2025-12-09,178653.66,178653.66,2025-12-05,45,false,,paid,Invoice from Escorts Limited
INV-0601,V034,Siemens India Ltd,2025-11-19,2026-01-18,382006.34,382006.34,2026-01-17,60,false,,paid,Invoice from Siemens India Ltd
INV-0152,V009,Iyer Packaging Industries,2026-02-18,2026-03-20,284164.94,284164.94,2026-03-15,30,true,small,paid,Invoice from Iyer Packaging Industries
INV-0023,V001,Sharma Precision Tools Pvt Ltd,2025-12-29,2026-01-28,110250.14,110250.14,2026-03-26,30,true,micro,paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0061,V004,Reddy Industrial Supplies,2025-12-07,2026-02-05,451709.22,451709.22,2026-02-05,60,true,small,paid,Invoice from Reddy Industrial Supplies
INV-0332,V017,Pillai Electronics Assembly,2025-12-03,2026-01-02,140217.59,0.00,,30,true,micro,overdue,Invoice from Pillai Electronics Assembly
INV-0822,V050,NTN Bearing India,2025-12-26,2026-02-09,78420.28,0.00,,45,false,,overdue,Invoice from NTN Bearing India
INV-0182,V010,Kumar Metal Works,2026-01-29,2026-02-28,151642.00,151642.00,2026-02-28,,true,micro,paid,Invoice from Kumar Metal Works
INV-0735,V044,Ashok Leyland Ltd,2025-12-18,2026-01-17,425802.59,0.00,,30,false,,overdue,Invoice from Ashok Leyland Ltd
INV-0349,V018,Thakur Industrial Fasteners,2025-12-20,2026-03-20,365052.66,0.00,,90,true,small,overdue,Invoice from Thakur Industrial Fasteners
INV-0134,V008,Agarwal Electrical Systems,2025-11-20,2025-12-20,210808.25,210808.25,2025-12-17,30,true,micro,paid,Invoice from Agarwal Electrical Systems
INV-0826,V050,NTN Bearing India,2026-02-12,2026-03-29,65119.36,65119.36,2026-03-28,45,false,,paid,Invoice from NTN Bearing India
INV-0207,V011,Deshmukh Rubber Products,2025-10-23,2025-12-07,295625.85,295625.85,2025-12-02,45,true,small,paid,Invoice from Deshmukh Rubber Products
INV-0629,V036,Bosch India Limited,2026-01-20,2026-03-21,109651.44,0.00,,60,false,,overdue,Invoice from Bosch India Limited
INV-0340,V017,Pillai Electronics Assembly,2026-03-09,2026-04-08,220928.70,220928.70,2026-04-13,30,true,micro,paid,Invoice from Pillai Electronics Assembly
INV-0001,V001,Sharma Precision Tools Pvt Ltd,2026-02-19,2026-03-21,17380.32,17380.32,2026-03-20,30,true,micro,paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0490,V027,Larsen & Toubro Ltd,2025-12-07,2026-02-05,252538.56,252538.56,2026-02-04,60,false,,paid,Invoice from Larsen & Toubro Ltd
INV-0540,V030,JSW Steel Limited,2026-01-31,2026-04-01,490934.17,490934.17,2026-05-31,60,false,,paid,Invoice from JSW Steel Limited
INV-0021,V001,Sharma Precision Tools Pvt Ltd,2026-01-20,2026-02-19,411792.28,0.00,,30,true,micro,overdue,Invoice from Sharma Precision Tools Pvt Ltd
INV-0225,V012,Banerjee Textiles,2026-01-09,2026-02-08,210667.72,210667.72,2026-03-11,30,true,medium,paid,Invoice from Banerjee Textiles
INV-0617,V035,ABB India Limited,2025-11-02,2025-12-17,488852.28,488852.28,2025-12-12,45,false,,paid,Invoice from ABB India Limited
INV-0239,V013,Nair Chemical Industries,2025-11-27,2025-12-27,54357.29,0.00,,30,true,small,overdue,Invoice from Nair Chemical Industries
INV-0058,V004,Reddy Industrial Supplies,2025-10-30,2025-12-29,53464.82,30490.66,2025-12-29,60,true,small,partially_paid,Invoice from Reddy Industrial Supplies
INV-0093,V006,Singh Auto Parts,2025-12-05,2026-01-19,487049.33,487049.33,2026-01-18,,true,micro,paid,Invoice from Singh Auto Parts
